submission_file_name,case_id,assessment_id,question_id,submission_id,question_number,question_text,total_marks,marking_guide,student_answer,human_mark,strategy_route,version_tag,requires_human_review,ai_mark,ai_justification,answer_point,answer_reason,working_point,working_reason,run in eval,match,image_url,q32_image_description,Marking guide image,q32_part_1_mark,q32_part_2_mark,q32_breakdown
124361,195442,4287,45161,17290,35,"<p>The CoinStar machine at the local supermarket is broken. Instead of providing the exact number of each type of coin that is deposited, the machine can only display the total number of coins and total value. The machine shows 90 coins, with a value of $17.55.</p><p>If Mr. Rogers only placed dimes and quarters in the machine, write a system of equations in two variables, or an equation in one variable that could be used to model this situation.</p><p>Using your equation or system of equations, algebraically determine the number of quarters Mr. Rogers deposited in the machine.</p><p>Mr. Rogers’ neighbor replaced each one of his dimes with a quarter. If he uses all of his coins, determine if Mr. Rogers would have enough money to buy a cardigan priced at $20.98 if he must also pay an 8% sales tax. Justify your answer.</p>",6,"Part 1 Answer and breakdown: d + q = 90, 0.10d + 0.25q = 17.55 or equivalent system OR 0.25q + 0.10(90 – q) = 17.55 or equivalent;

* 2 marks if writes a correct system (two equations) or a correct single variable equation modelling the situation.
* 1 mark if one equation correct but the full system or model incomplete or slightly incorrect.
* 0 marks if no correct modelling equation

<p>Part 2 Answer and breakdown: 57 quarters;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correctly finds 57 as the number of quarters, with algebraic working that matches a correct model.</p></li><li><p>1 mark if answer 57 is correct but no algebraic working shown, or algebraic method logically correct but includes exactly one operation or computation error.</p></li><li><p>0 marks if any other response.</p></li></ul>

<p>Part 3 Answer and breakdown: Mr. Rogers will not have enough money.</p><ul class=""tight"" data-tight=""true""><li><p>Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.</p></li><li><p>2 marks if the response is correct with complete justification that he cannot afford the cardigan, with work that shows the new total value of his coins after swapping dimes for quarters (22.50 dollars), the cost of the cardigan including tax (22.66 dollars) or just the tax (1.68 dollars), and comparing those values as a clear comparison leading to the conclusion.</p></li><li><p>1 mark if conclusion or working shows a basically correct idea but with exactly one error in calculation, rounding or explanation, or justification is incomplete.</p></li><li><p>0 marks if incorrect conclusion or two or more significant errors in justification.</p></li></ul>","dime = 10¢\nQuarters = 25¢\n25¢ + 30¢ = 55(1Q + 3 dimes)\nAnswer : number of Quarters 15\nNo, he only has 90 coins that equaled to 17.55$, how is he getting more money at that.",0,A0,,,0,"Provided no correct modeling equations, incorrect number of quarters (15), and incorrect/insufficient justification for the tax question.",,,,,TRUE,,,,,,,
268846,195314,4287,45151,17291,25,<p>Solve the equation below algebraically. 6 - 2/3(x + 5) = 4x</p>,2,"Answer and breakdown: 4/7 or 0.571428 or exact equivalent.

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors. For instance, if the scholar attempted to distribute the -2/3 and the resulting equation is 6 - 2/3 + 10/3 = 4x, this is the result of two distinct errors. The first is dropping the x with the -2/3 term. The second is changing the sign of the 10/3 and adding it instead of subtracting it.
* 2 marks if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, and the algebraic working is logically correct.
* 1 mark if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, but there is no working shown, or the method is correct with exactly one minor error in algebra, simplification or rounding.
* 0 marks if any other response.",-b \pm \sqrt{b^2-4ac} \over 2a\nX = \frac{-\frac{14}{3} \pm \sqrt{(\frac{14}{3})^2-4(\frac{8}{3})}}{2}\nX = \frac{-14}{3} \pm \sqrt{\frac{196}{3} - \frac{32}{3}} \over 2\nX = \frac{-14}{3} \pm \sqrt{\frac{164}{3}} \over 2\nX = \frac{-29}{3} \pm 2\sqrt{\frac{164}{3}},0,A0,,,0,Student used quadratic formula and produced a non-equivalent solution; final answer is not 4/7 (or equivalent).,0,"Could not parse answers. student=""\frac{-29}{3} \pm 2\sqrt{\frac{164}{3}}"" ref=""0.571428"".",0,"The student applies the quadratic formula (introducing a, b, c) and proceeds to compute a discriminant and two roots, which is not a coherent valid method for a linear ‘solve the equation’ task. This is a major logic error (switching to an irrelevant method), so the method mark is not earned.",TRUE,Match,,,,,,
268846,195323,4287,45152,17291,26,"<p>F = 4x² – 3x + 1 and G = –2x² + 5. Find the trinomial that represents H, if H = 3G – F.</p>",2,"Answer and breakdown: -10x² + 3x + 14 or equivalent

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final simplified expression is equivalent to -10x² + 3x + 14 or equivalent and work is correct.
* 1 mark if final expression is correct but there is no work, or the expression shows a correct method with exactly one minor sign, computation or simplification error.
* 0 marks if any other response.",3(-2x^2 + 5) - (4x^2 - 3x + 1)\n-6x^2 + 10 - 4x^2 + 3x - 1\n-10x^2 + 3x + 9\nH = -10x^2 + 3x + 9,1,A0,,,0,"Marking guide requires final simplified expression equivalent to -10x² + 3x + 14. Student’s final expression is -10x² + 3x + 9, so not equivalent.",0,"Could not parse answers. student=""-10x^2 + 3x + 9"" ref=""-10x^2 + 3x + 14"".",1,"Student correctly sets up H = 3G − F as 3(−2x^2 + 5) − (4x^2 − 3x + 1) and distributes/removes brackets correctly to get −6x^2 + 10 − 4x^2 + 3x − 1. The only error is in simplifying constants: 10 − 1 was incorrectly combined to give +9 instead of +9? (should be +9 from that line, but overall should be +14, so this is a single minor arithmetic/simplification slip). Method is coherent, so award the method point.",TRUE,,,,,,,
268846,195335,4287,45153,17291,27,<p>Algebraically determine the zeros of the function f(x) = x² – 4x + 3.</p>,2,"Answer and breakdown: x=1 and x=3

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if both solutions 1 and 3 given correctly, with an algebraic method shown (for example factoring, quadratic formula or completing the square).
* 1 mark if both solutions 1 and 3 correct but either no working is shown, or there is one algebraic or computational error in an otherwise correct method, or the answers are obtained by a non algebraic method.
* 0 marks if any other response or incorrect due to two or more errors.",x = \frac{-b\pm\sqrt{b^2-4ac}}{2a}\nX = \frac{4 \pm \sqrt{-4^2-4(3)}}{2}\nX = \frac{4 \pm \sqrt{16-12}}{2}\nX = \frac{4 \pm \sqrt{4}}{2}\nX = \frac{4 \pm 2}{2}\nX = \frac{4+2}{2} \quad X \neq \frac{4-2}{2}\nX = 3 \quad X = 1,2,A0,,,1,Student used quadratic formula and obtained x=3 and x=1. There is one algebraic/error statement: wrote x ≠ (4−2)/2 despite then giving x=1.,,,,,TRUE,,,,,,,
268846,195348,4287,45154,17291,28,"<p>In February 2021, the state of Texas saw one of the worst snowstorms in its history. Snowfall totals recorded in Dallas, TX are shown in the table below.</p><p>| Dallas, TX |<br>|---|---|<br>| Time | Snow (inches) |<br>| 1 a.m. | 1 |<br>| 3 a.m. | 5 |<br>| 6 a.m. | 11 |<br>| 12 noon | 33 |<br>| 3 p.m. | 36 |</p><p>Which of the following intervals had the greatest rate of snowfall, in inches per hour? 1 a.m. to 12 noon or 6 a.m. to 3 p.m. Justify your answer.</p>",2,"Answer and breakdown: 1 a.m. to 12 noon

* 2 marks if states the interval 1 a.m. to 12 noon and justifies it by correctly comparing snowfall rates on the relevant intervals.
* 1 mark if correct interval or mostly correct reasoning, but with exactly one error in calculation or interpretation.
* 0 marks if any other response.",A: 1am to 12noon = 11 hours\nB: 6am to 3pm = 9 hours\nA_{rate} = \frac{33+1}{11} = \frac{34}{11} = 3.1 S/h\nB_{rate} = \frac{11+36}{9} = \frac{47}{9} = 5.35/h\nThe interval between 6am to 3pm had the greatest rate of Snow fall between (1 am to 12 noon) interval and (6am to 3pm) interval.,1,A0,,,0,Student chose 6 a.m. to 3 p.m. and computed rates using addition instead of snowfall increase; does not identify correct interval 1 a.m. to 12 noon.,,,,,TRUE,,,,,,,
268846,195361,4287,45155,17291,29,"<p>The gravitational force between two objects can be calculated using the formula Fg = (GM₁M₂)/r². In the formula, G is called the gravitational constant. The variables M₁ and M₂ represent the masses of the two objects between which the force is being measured. Lastly, r is the distance between the objects. Solve for the positive value of r, in terms of the other variables.</p>",2,"Answer and breakdown: r = √((GM₁M₂)/Fg)

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final expression equivalent to r = √((GM₁M₂)/Fg) with correct rearrangement steps. r cannot be written in uppercase.
* 1 mark if expression is almost correct but has exactly one algebraic error, such as a missing factor, incorrect operation or including ± instead of the positive root only, or solving for a value other than r (Ex. r² = (GM₁M₂)/Fg).
* 0 marks if any other response, or due to two or more errors.",r = \sqrt{\frac{GM_1M_2}{Fg}}\nFg = \frac{Gm_1m_2}{r^2}\nFg \cdot r^2 = Gm_1m_2\nr^2 = \frac{Gm_1m_2}{Fg},0,A0,,,2,"Student gives correct final expression r = √((GM₁M₂)/Fg). Subsequent steps end at r², but final answer is correct.",,,,,TRUE,,,,,,,
268846,195375,4287,45156,17291,30,<p>Four Seasons Landscaping is creating a rectangular flower bed at a customer’s home. The width of the flower bed will be half of the length. The total area of the flower bed is 38 square feet. Write and solve an equation to determine the width of the flower bed to the nearest tenth of a foot.</p>,2,"Answer and breakdown: Equation 2w² = 38 or equivalent and width ≈ 4.4 feet

* 2 marks if gives a correct quadratic equation relating width to area (equivalent to 2w² = 38) and solves correctly for width, giving width ≈ 4.4 feet (to the nearest tenth), with working shown.
* 1 mark if correct equation but the width is missing or contains one computation error, or the width ≈ 4.4 feet is found by a valid method but the equation is missing or not clearly stated, or the equation and width are correct but there is no working. Correctly solving for the length of the flower bed (8.7 feet). Missing equation.
* 0 marks if any other response",38 sq ft = L + L + \frac{1}{2}L + \frac{1}{2}L\n38 sq ft = 3L\nL = 12.7 ft\nw = \frac{1}{2}L\nw = 6.35 ft,0,A0,,,0,Student used perimeter-style addition and got incorrect length and width. No correct quadratic area equation or correct width near 4.4.,,,,,TRUE,,,,,,,
268846,195386,4287,45157,17291,31,"<p>A couple planning a backyard wedding is researching different tent rental companies for their event. They contact two different companies. Buffalo Party Rental charges a $50 set-up fee, and $5 per square foot of tent space. Tent Genie charges a $25 set-up fee, and $6 per square foot of tent space.</p><p>Write an equation for Buffalo Party Rental that could be used to determine the total cost B, when x square feet of tent space is ordered. Write a second equation for Tent Genie that could be used to determine the total cost T, when x square feet of tent space is ordered.</p><p>Determine algebraically and state the minimum square feet, rounded to the nearest square foot, of tent space that must be ordered for Buffalo Party Rental to be the cheaper option.</p>",4,"<p>Part 1 Answer and breakdown: B = 5x + 50 and T = 6x + 25;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if both cost equations correct.</p></li><li><p>1 mark if exactly one of the two equations correct.</p></li><li><p>0 marks if neither equation correct.</p></li></ul>

<p>Part 2 Answer and breakdown: 26 square feet or equivalent</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correct numerical answer 26 with correct algebraic working using the cost equations or an equivalent algebraic method.</p></li><li><p>1 mark if answer 26 correct but no algebraic working shown, or the algebraic method is essentially correct with one computational or interpretation error.</p></li><li><p>0 marks if any other response.</p></li></ul>",B = 50 + 5x\nT = 25 + 6x\nBPR\n50 + 20 = 70\n50 + 45 = 95\n50 + 5(27) = 185\nTG\n25 + 24 = 49\n25 + 54 = 79\n25 + 6(27) = 187\nAnswer: 27,2,A0,,,4,"Both cost equations are correct. Working compares costs and concludes Buffalo becomes cheaper at 27 sq ft, which matches the required minimum rounded square foot.",,,,,TRUE,,,,,,,
268846,195399,4287,45158,17291,32,<p>Graph the two functions on the coordinate plane below.</p><p>f(x) = 2x² – 8x + 3<br>g(x) = –2x + 3</p><p>Find all values of x for which f(x) = g(x).</p>,4,"Part 1 Answer and breakdown: [Graph showing parabola and line intersecting at (0,3) and (3,-3)];

* 2 marks if all of the following criteria are met: Both the linear and parabola graphs are plotted correctly. The parabola has vertex at (2, −5) and at least two other correct points. The line and parabola intersect at (0, 3) and (3, −3). Both the line and parabola extend to the edge of the graph or have arrows. 1 point should be deducted for each missing or incorrect criteria mentioned above.
* 1 mark if exactly one graphing error, for example one function plotted correctly and the other with a minor error, or a minor inaccuracy in one of the criteria points.
* 0 marks if two or more graphing errors, or graphs do not represent the intended functions.

<p>Part 2 Answer and Break down: x=0 and x=3</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if states both x values 0 and 3, supported by algebraic work or by reference to the correct graph.</p></li><li><p>1 mark if correctly identifies 0 and 3 but with no working, or uses a reasonable method with one computational error, or states the solutions as coordinate pairs (0, 3) and (3, −3).</p></li><li><p>0 marks if any other response</p></li></ul>",f(x) = 2(3)^2 - 8(3) + 3\nf(3) = 18 - 24 + 3 = -3\ng(x) = -2(3) + 3 = -3\nx = 3,1,A2,,,2,"[{""mark_point"":""Part 1: Graphing (2 marks) - Both graphs plotted correctly with correct vertex, intersections, and formatting"",""awarded"":true,""evidence_from_image"":""The parabola is correctly plotted with vertex at (2, -5), the line is correct, intersections at (0, 3) and (3, -3) are accurate, and arrows are used.""},{""mark_point"":""Part 2: States both x values 0 and 3 (2 marks)"",""awarded"":false,""evidence_from_image"":""The student wrote 'x = 3' and verified it, but failed to state 'x = 0' as the second solution.""},{""mark_point"":""Part 2: Partial credit for identifying both values or reasonable method with one error (1 mark)"",""awarded"":false,""evidence_from_image"":""The student identified only one solution (x=3) and did not meet the criteria of identifying both '0 and 3' required for partial marks without full working.""}]",,,,,,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/6c3c693c-7dd2-43f8-8003-6e6e3e0f88f8/268846/page-10.png,,https://supabase.marking.ai/storage/v1/object/public/submission_pages/5cc7b637-ac12-4559-bdc5-aeeff5feb111/Marking_image/page-1.png,2,0,"Part 1 graph is fully correct with valid plots, intersections, and arrows (2 marks). Part 2 correctly identifies x=3 with work, but omits the solution x=0. Based on the strict rubric logic provided, failing to identify both values results in 0 marks."
268846,195413,4287,45159,17291,33,"<p>The table below shows the number of hours ten different scholars at Marion P. Thomas Middle School spent studying and their scores on a recent history test.</p><table style=""min-width: 275px;""><colgroup><col><col><col><col><col><col><col><col><col><col><col></colgroup><tbody><tr><th colspan=""1"" rowspan=""1""><p>Hours Spent Studying (x)</p></th><th colspan=""1"" rowspan=""1""><p>0</p></th><th colspan=""1"" rowspan=""1""><p>1</p></th><th colspan=""1"" rowspan=""1""><p>2</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>4</p></th><th colspan=""1"" rowspan=""1""><p>6</p></th><th colspan=""1"" rowspan=""1""><p>6</p></th><th colspan=""1"" rowspan=""1""><p>7</p></th><th colspan=""1"" rowspan=""1""><p>8</p></th></tr><tr><td colspan=""1"" rowspan=""1""><p>Test Scores (y)</p></td><td colspan=""1"" rowspan=""1""><p>35</p></td><td colspan=""1"" rowspan=""1""><p>40</p></td><td colspan=""1"" rowspan=""1""><p>46</p></td><td colspan=""1"" rowspan=""1""><p>65</p></td><td colspan=""1"" rowspan=""1""><p>67</p></td><td colspan=""1"" rowspan=""1""><p>70</p></td><td colspan=""1"" rowspan=""1""><p>82</p></td><td colspan=""1"" rowspan=""1""><p>88</p></td><td colspan=""1"" rowspan=""1""><p>82</p></td><td colspan=""1"" rowspan=""1""><p>95</p></td></tr></tbody></table><p>Write the linear regression for this data set. Round all values to the nearest hundredth.</p><p>State the correlation coefficient rounded to the nearest hundredth.</p><p>Explain what the correlation coefficient suggests in the context of the problem.</p>",4,"Part 1 Answer and breakdown: y = 7.79x + 34.27.

* 2 marks if equation written as y = mx + b with m ≈ 7.79 and b ≈ 34.27 (rounded to the nearest hundredth).
* 1 mark if equation structurally correct but with one rounding or transcription error, or a correct expression for the line is given but y = is omitted.
* 0 marks if any other response.

<p>Part 2 Answer and breakdown: r ≈ 0.98.</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if states correlation coefficient ≈ 0.98 (nearest hundredth).</p></li><li><p>0 marks if any other value or missing.</p></li></ul>

<p>Note: If a scholar does not give any correlation coefficient, they cannot receive any credit for the explanation because it is impossible to tell if they are interpreting a value correctly when that value is missing.<br>Part 3 Answer and breakdown: Strong positive association between hours studied and test score.</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if explanation refers to both variables (study time and scores) and correctly interprets r as a strong positive relationship (for example more hours studied leads to higher scores).</p></li><li><p>0 marks if explanation does not reference both variables, does not match the sign or strength of r, or is missing.</p></li></ul>",r = 0.99\nr^2 = 0.96\nIt suggest that this linear fuction is a strong linear fuction.,0,A0,,,1,No regression equation given. Correlation coefficient incorrect. Explanation mentions strong linear relation but does not reference both variables and r is wrong.,,,,,TRUE,,,,,,,
268846,195425,4287,45160,17291,34,<p>A system of inequalities is graphed on the coordinate plane below.</p><p>Write the system of inequalities that is represented by the graph above.</p><p>What does region A represent?</p><p>What does the gray region represent?</p>,4,"Part 1 Answer and breakdown: y < -3x + 3 and y ≤ 2x – 2 or equivalent

* 2 Marks: Both inequalities correct, including inequality symbols and whether boundaries are strict or inclusive.
* 1 Mark: Exactly one inequality correct.
* 0 Marks: Neither inequality correct.

<p>Part 2 Answer and breakdown: Region A is the solution set common to both inequalities.</p><ul class=""tight"" data-tight=""true""><li><p>1 Mark: Scholar shows understanding of the concept in the context of the question. Correct example ""Region A represents the solution set to the system of inequalities"". Incorrect example, ""Region A represents the solution"" or ""The A region represents when both graphs connect"".</p></li><li><p>0 marks Any other description or missing. Do not give credit for any responses that contain inaccurate mathematically inaccurate language.</p></li></ul>

<p>Part 3 Answer and breakdown: The grey region is the solution set of y ≤ 2x - 2</p><ul class=""tight"" data-tight=""true""><li><p>1 mark if scholar shows understanding of the concept in the context of the question. Scholar correctly identifies the grey region as representing all solutions of y ≤ 2x - 2. Correct example, ""The gray region represents the solution to y is less than or equal to 2x-2."". Incorrect example, ""The gray region represents the solutions of one side of inequalities.""</p></li><li><p>0 marks Any other description or missing. Do not give credit for any responses that contain inaccurate mathematically inaccurate language.</p></li></ul>",The A region represents the solution for both equations\nThe gray region represent the solution for one of the equations,0,A0,,,1,"No inequalities given (0/2). Region A described as solutions to both inequalities (1/1). Gray region described vaguely as one equation, not y ≤ 2x − 2 (0/1).",,,,,TRUE,,,,,,,
268846,195440,4287,45161,17291,35,"<p>The CoinStar machine at the local supermarket is broken. Instead of providing the exact number of each type of coin that is deposited, the machine can only display the total number of coins and total value. The machine shows 90 coins, with a value of $17.55.</p><p>If Mr. Rogers only placed dimes and quarters in the machine, write a system of equations in two variables, or an equation in one variable that could be used to model this situation.</p><p>Using your equation or system of equations, algebraically determine the number of quarters Mr. Rogers deposited in the machine.</p><p>Mr. Rogers’ neighbor replaced each one of his dimes with a quarter. If he uses all of his coins, determine if Mr. Rogers would have enough money to buy a cardigan priced at $20.98 if he must also pay an 8% sales tax. Justify your answer.</p>",6,"Part 1 Answer and breakdown: d + q = 90, 0.10d + 0.25q = 17.55 or equivalent system OR 0.25q + 0.10(90 – q) = 17.55 or equivalent;

* 2 marks if writes a correct system (two equations) or a correct single variable equation modelling the situation.
* 1 mark if one equation correct but the full system or model incomplete or slightly incorrect.
* 0 marks if no correct modelling equation

<p>Part 2 Answer and breakdown: 57 quarters;</p><ul class=""tight"" data-tight=""true""><li><p>2 marks if correctly finds 57 as the number of quarters, with algebraic working that matches a correct model.</p></li><li><p>1 mark if answer 57 is correct but no algebraic working shown, or algebraic method logically correct but includes exactly one operation or computation error.</p></li><li><p>0 marks if any other response.</p></li></ul>

<p>Part 3 Answer and breakdown: Mr. Rogers will not have enough money.</p><ul class=""tight"" data-tight=""true""><li><p>Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.</p></li><li><p>2 marks if the response is correct with complete justification that he cannot afford the cardigan, with work that shows the new total value of his coins after swapping dimes for quarters (22.50 dollars), the cost of the cardigan including tax (22.66 dollars) or just the tax (1.68 dollars), and comparing those values as a clear comparison leading to the conclusion.</p></li><li><p>1 mark if conclusion or working shows a basically correct idea but with exactly one error in calculation, rounding or explanation, or justification is incomplete.</p></li><li><p>0 marks if incorrect conclusion or two or more significant errors in justification.</p></li></ul>",90 = D + Q\n17.55 = 25Q + 10D\n90 - Q = D\n17.55 = 25Q + 10(\n20.98 - 0.10 + 25Q\n20.88 = 0.25Q\n83.52 Q\n83 = Q\nno he would not have enough,1,A0,,,2,Model equations are correct. Quarter count is incorrect. Conclusion is correct but justification lacks required calculations/comparisons.,,,,,TRUE,,,,,,,
323735,195409,4287,45151,17292,25,<p>Solve the equation below algebraically. 6 - 2/3(x + 5) = 4x</p>,2,"Answer and breakdown: 4/7 or 0.571428 or exact equivalent.

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors. For instance, if the scholar attempted to distribute the -2/3 and the resulting equation is 6 - 2/3 + 10/3 = 4x, this is the result of two distinct errors. The first is dropping the x with the -2/3 term. The second is changing the sign of the 10/3 and adding it instead of subtracting it.
* 2 marks if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, and the algebraic working is logically correct.
* 1 mark if final answer is equivalent to 4/7 or 0.571428 or exact equivalent, but there is no working shown, or the method is correct with exactly one minor error in algebra, simplification or rounding.
* 0 marks if any other response.",6 - 2/3(x + 5) = 4x\n6 - 2/3x - 10/3 = 4x\n+ 2/3x + 2/3x\n6 - 10/3 = 14/3x\n18/3 - 10/3 = 14/3x\n8/3 = 14/3x\n14/3 14/3\nx = 8/3 / 14/3,2,A0,,,0,Marking guide requires final answer equivalent to 4/7. Student’s final answer left as (8/3)/(14/3) and not stated as 4/7; cannot assume equivalence.,1,Numeric equivalence within tol=0.01 (abs_error=2.857136749412348e-11).,1,"Working shows a coherent and valid linear-solve process: correct distribution of -(2/3)(x+5), correct rearrangement to collect x-terms on one side and constants on the other, leading to (8/3)=(14/3)x and then dividing by (14/3) to isolate x. No algebraic or arithmetic slips are evident.",TRUE,Mismatch,,,,,,
323735,195426,4287,45152,17292,26,"<p>F = 4x² – 3x + 1 and G = –2x² + 5. Find the trinomial that represents H, if H = 3G – F.</p>",2,"Answer and breakdown: -10x² + 3x + 14 or equivalent

* Analyze the work and count how many distinct errors are made, including rounding, computational and transcription errors.
* 2 marks if final simplified expression is equivalent to -10x² + 3x + 14 or equivalent and work is correct.
* 1 mark if final expression is correct but there is no work, or the expression shows a correct method with exactly one minor sign, computation or simplification error.
* 0 marks if any other response.",H = 3(-2x^2 + 5) - 4x^2 - 3x + 1\nH = -6x^6 + 15 - 4x^2 - 3x + 1\nH = -6x^6 - 4x^2 - 3x + 16,0,A0,,,0,"Student’s final expression is not equivalent to -10x² + 3x + 14; major errors (e.g., -6x^6).",0,"Could not parse answers. student=""-6x^6 - 4x^2 - 3x + 16"" ref=""−10x^2 + 3x + 14"".",0,"Although the setup starts as H = 3(-2x^2 + 5) - 4x^2 - 3x + 1, the subtraction of F is handled incorrectly: it should be -(4x^2 - 3x + 1) = -4x^2 + 3x - 1, but the student wrote -4x^2 - 3x + 1 (sign errors on the x-term and constant). Additionally, 3(-2x^2) was incorrectly expanded to -6x^6 instead of -6x^2. These are major algebra/distribution errors, so the method point is not earned.",TRUE,,,,,,,
